instrumentid,loctimestamp,openprice,highprice,lowprice,lastprice,volume
EU0009658145D1,2013-07-18,2677.01,2719.03,2672.33,2717.99,
EU0009658145D1,2013-07-19,2711.2,2716.91,2698.06,2716.17,
EU0009658145D1,2013-07-22,2718.78,2734.2,2712.31,2725.4,
EU0009658145D1,2013-07-23,2728.8,2742.16,2722.47,2722.9,
EU0009658145D1,2013-07-24,2727.86,2759.5,2727.86,2752.25,
EU0009658145D1,2013-07-25,2753.31,2753.33,2719.16,2740.29,
EU0009658145D1,2013-07-26,2750.48,2766.65,2733.69,2741.96,
EU0009658145D1,2013-07-29,2754.04,2762.71,2736.83,2741.73,
EU0009658145D1,2013-07-30,2750.27,2764.36,2743.3,2759.21,
EU0009658145D1,2013-07-31,2749.67,2773.6,2747.71,2768.15,
EU0009658145D1,2013-08-01,2774.12,2809.15,2774.12,2808.64,
EU0009658145D1,2013-08-02,2816.14,2819.14,2796.53,2811,
EU0009658145D1,2013-08-05,2815.26,2821.39,2800.53,2809.08,
EU0009658145D1,2013-08-06,2809.18,2820.62,2777.16,2790.78,
EU0009658145D1,2013-08-07,2784.81,2798.39,2775.19,2794.44,
EU0009658145D1,2013-08-08,2797.35,2819.88,2792.62,2816.88,
EU0009658145D1,2013-08-09,2821.54,2834.57,2806.05,2825.62,
EU0009658145D1,2013-08-12,2826.12,2832.83,2802.41,2827.15,
EU0009658145D1,2013-08-13,2832.57,2845.13,2828.96,2841.61,
EU0009658145D1,2013-08-14,2844.77,2855.89,2835.59,2852.08,
EU0009658145D1,2013-08-15,2849.36,2849.36,2810.5,2835.86,
EU0009658145D1,2013-08-16,2834.31,2855.03,2824.9,2854.27,
EU0009658145D1,2013-08-19,2853.81,2854.35,2821.44,2823.35,
EU0009658145D1,2013-08-20,2813.95,2813.95,2770.18,2787.98,
EU0009658145D1,2013-08-21,2794.39,2797.68,2772.89,2774.58,
EU0009658145D1,2013-08-22,2775.62,2821.59,2775.62,2812.32,
EU0009658145D1,2013-08-23,2811.3,2828.97,2794.2,2826.05,
EU0009658145D1,2013-08-26,2825.46,2827.32,2803.84,2821.45,
EU0009658145D1,2013-08-27,2809.15,2818.69,2749.27,2749.27,
EU0009658145D1,2013-08-28,2743.54,2754.27,2720.57,2742.61,
EU0009658145D1,2013-08-29,2750.72,2760.12,2732.88,2758.31,
EU0009658145D1,2013-08-30,2758.07,2758.28,2721.37,2721.37,
EU0009658145D1,2013-09-02,2741.08,2780.74,2741.08,2774.09,
EU0009658145D1,2013-09-03,2774.64,2778.32,2735.69,2753.35,
EU0009658145D1,2013-09-04,2758.79,2764.84,2725.56,2758.29,
EU0009658145D1,2013-09-05,2761.9,2777.88,2748.56,2774.2,
EU0009658145D1,2013-09-06,2770.36,2803.83,2762.2,2803.42,
EU0009658145D1,2013-09-09,2801.63,2804.77,2787.74,2798.31,
EU0009658145D1,2013-09-10,2816.13,2853.04,2816.13,2851.4,
EU0009658145D1,2013-09-11,2847.47,2863.95,2845.29,2863.44,
EU0009658145D1,2013-09-12,2862.76,2870.18,2849.9,2862.07,
EU0009658145D1,2013-09-13,2856.58,2869.52,2849.51,2867.11,
EU0009658145D1,2013-09-16,2882.12,2901.43,2882.12,2894.64,
EU0009658145D1,2013-09-17,2890.49,2896.07,2878.1,2890.95,
EU0009658145D1,2013-09-18,2893.76,2909.42,2888.36,2908.92,
EU0009658145D1,2013-09-19,2930.92,2955.47,2922.65,2936.2,
EU0009658145D1,2013-09-20,2931.1,2944.12,2925.5,2927.19,
EU0009658145D1,2013-09-23,2928.8,2936.09,2897.43,2906.35,
EU0009658145D1,2013-09-24,2907.79,2925.49,2906.68,2922.93,
EU0009658145D1,2013-09-25,2918.81,2929.15,2907.42,2927.35,
EU0009658145D1,2013-09-26,2930.19,2934.22,2909.55,2922.99,
EU0009658145D1,2013-09-27,2926.11,2933.05,2904.81,2919.34,
EU0009658145D1,2013-09-30,2899.41,2899.41,2877.87,2893.15,
EU0009658145D1,2013-10-01,2893.66,2933.02,2893.66,2933.02,
EU0009658145D1,2013-10-02,2923.54,2930.58,2902.03,2918.31,
EU0009658145D1,2013-10-03,2919.88,2926.72,2899.45,2902.12,
EU0009658145D1,2013-10-04,2902.26,2934.9,2898.3,2928.31,
EU0009658145D1,2013-10-07,2917.07,2925.08,2891.39,2923.04,
EU0009658145D1,2013-10-08,2920.87,2929.86,2902.7,2903.35,
EU0009658145D1,2013-10-09,2899.03,2923.18,2895.67,2904.73,
EU0009658145D1,2013-10-10,2918.98,2971.15,2918.98,2969.41,
EU0009658145D1,2013-10-11,2974.86,2977.31,2964.81,2974.28,
EU0009658145D1,2013-10-14,2963.48,2977.69,2957.7,2977.69,
EU0009658145D1,2013-10-15,2985.1,3007.94,2984.45,3004.56,
EU0009658145D1,2013-10-16,2993.74,3018.49,2989.2,3015.4,
EU0009658145D1,2013-10-17,3009.55,3011.31,2988.36,3010.39,
EU0009658145D1,2013-10-18,3020.45,3033.31,3009.66,3033.31,
EU0009658145D1,2013-10-21,3030.06,3033.27,3019.64,3028.65,
EU0009658145D1,2013-10-22,3023.2,3056.87,3021.41,3045.77,
EU0009658145D1,2013-10-23,3034.8,3034.8,3010.55,3017.16,
EU0009658145D1,2013-10-24,3024.69,3038.96,3022.28,3038.96,
EU0009658145D1,2013-10-25,3027.84,3043.84,3021.01,3034.5,
EU0009658145D1,2013-10-28,3041.16,3045.14,3009.8,3022.04,
EU0009658145D1,2013-10-29,3019.65,3050.76,3017.73,3050.64,
EU0009658145D1,2013-10-30,3049.09,3073.88,3035.02,3040.69,
EU0009658145D1,2013-10-31,3034.93,3067.97,3030.48,3067.95,
EU0009658145D1,2013-11-01,3068.73,3074.44,3047.53,3052.14,
EU0009658145D1,2013-11-04,3058.29,3067.92,3054.75,3061.18,
EU0009658145D1,2013-11-05,3066.59,3067.97,3021.41,3035.92,
EU0009658145D1,2013-11-06,3041.24,3065.1,3041.24,3056.4,
EU0009658145D1,2013-11-07,3052.43,3106.64,3035.37,3042.98,
EU0009658145D1,2013-11-08,3028.36,3038.42,2999.25,3034.91,
EU0009658145D1,2013-11-11,3038.65,3056.6,3027.84,3052.83,
EU0009658145D1,2013-11-12,3051.92,3060.64,3034.68,3034.68,
EU0009658145D1,2013-11-13,3026.94,3036.97,3000.35,3021.17,
EU0009658145D1,2013-11-14,3040.97,3056.03,3029.74,3053.69,
EU0009658145D1,2013-11-15,3053.22,3060.74,3042.62,3054.53,
EU0009658145D1,2013-11-18,3051.17,3091.04,3042.81,3081.3,
EU0009658145D1,2013-11-19,3070.05,3070.05,3048,3049.17,
EU0009658145D1,2013-11-20,3044.98,3064.55,3033.63,3047.32,
EU0009658145D1,2013-11-21,3031.86,3050.98,3016.67,3044.34,
EU0009658145D1,2013-11-22,3048.76,3059.99,3035.73,3055.98,
EU0009658145D1,2013-11-25,3065.7,3077.99,3064.73,3072.75,
EU0009658145D1,2013-11-26,3069.61,3076.26,3061.95,3062.62,
EU0009658145D1,2013-11-27,3066.6,3088.75,3064.93,3082.65,
EU0009658145D1,2013-11-28,3081.56,3098.63,3081.56,3092.42,
EU0009658145D1,2013-11-29,3091.03,3097.94,3086.15,3086.64,
EU0009658145D1,2013-12-02,3089.39,3094.54,3070.94,3077.23,
EU0009658145D1,2013-12-03,3074.79,3075.56,3013.88,3013.88,
EU0009658145D1,2013-12-04,3020.28,3025.92,2971.15,2991.76,
EU0009658145D1,2013-12-05,2985.41,2998.17,2953.17,2953.17,
EU0009658145D1,2013-12-06,2960.09,2985.09,2940.9,2979.94,
EU0009658145D1,2013-12-09,2987.3,2993.41,2973.52,2988.67,
EU0009658145D1,2013-12-10,2985,2999.28,2959.28,2960.86,
EU0009658145D1,2013-12-11,2960.45,2978.55,2944.76,2947.31,
EU0009658145D1,2013-12-12,2934.9,2945.39,2920.12,2928.12,
EU0009658145D1,2013-12-13,2927.14,2942.27,2916.7,2921.92,
EU0009658145D1,2013-12-16,2919.95,2983.98,2919.14,2978.77,
EU0009658145D1,2013-12-17,2969.19,2969.19,2941.76,2941.76,
EU0009658145D1,2013-12-18,2954.66,2975.09,2949.49,2975.09,
EU0009658145D1,2013-12-19,2989.91,3033.6,2989.91,3031.05,
EU0009658145D1,2013-12-20,3033.52,3053.3,3029.54,3049.35,
EU0009658145D1,2013-12-23,3054.85,3070.91,3047.68,3070.91,
EU0009658145D1,2013-12-24,3068.85,3076.49,3067.74,3072.88,
EU0009658145D1,2013-12-27,3086.77,3111.37,3086.77,3111.37,
EU0009658145D1,2013-12-30,3112.98,3116.23,3097.76,3100.93,
EU0009658145D1,2013-12-31,3101.9,3109.38,3101.9,3109,
EU0009658145D1,2014-01-02,3116.34,3127.12,3058.63,3059.93,
EU0009658145D1,2014-01-03,3064.95,3080.35,3055.13,3074.43,
EU0009658145D1,2014-01-06,3070.14,3087.65,3065.29,3069.16,
EU0009658145D1,2014-01-07,3071.01,3113.03,3064.83,3110.96,
EU0009658145D1,2014-01-08,3113.97,3121.21,3100.53,3110.66,
EU0009658145D1,2014-01-09,3110.85,3131.18,3082.08,3090.26,
EU0009658145D1,2014-01-10,3097.72,3122.55,3092.98,3104.15,
EU0009658145D1,2014-01-13,3112.86,3117.06,3101.38,3111.94,
EU0009658145D1,2014-01-14,3093.81,3119.53,3072.86,3119.53,
EU0009658145D1,2014-01-15,3123.58,3168.76,3123.58,3168.76,
EU0009658145D1,2014-01-16,3169.09,3170.03,3146.98,3150.2,
EU0009658145D1,2014-01-17,3150.7,3167.43,3141.82,3154.1,
EU0009658145D1,2014-01-20,3152.24,3155.94,3138.28,3153.17,
EU0009658145D1,2014-01-21,3159.22,3176.99,3149.18,3153.08,
EU0009658145D1,2014-01-22,3159.98,3171.26,3138.9,3151.27,
EU0009658145D1,2014-01-23,3147.79,3160.16,3107.7,3117.08,
EU0009658145D1,2014-01-24,3115.95,3123.55,3023.71,3028.2,
EU0009658145D1,2014-01-27,3032.15,3041.19,3006.74,3014.62,
EU0009658145D1,2014-01-28,3024.8,3047.75,3017.82,3038.6,
EU0009658145D1,2014-01-29,3054.64,3076.96,2974.25,3011.45,
EU0009658145D1,2014-01-30,3011.31,3041.05,2985.7,3027.3,
EU0009658145D1,2014-01-31,3023.86,3026.84,2963.23,3013.96,
EU0009658145D1,2014-02-03,3012.25,3026.9,2961.34,2963.96,
EU0009658145D1,2014-02-04,2957.72,2976.12,2944.13,2962.49,
EU0009658145D1,2014-02-05,2956.11,2976.36,2947.62,2962.51,
EU0009658145D1,2014-02-06,2968.63,3017.85,2965.71,3010.79,
EU0009658145D1,2014-02-07,3013.63,3039.98,2996.26,3038.49,
EU0009658145D1,2014-02-10,3049.35,3049.96,3026.67,3032.53,
EU0009658145D1,2014-02-11,3039.08,3077.08,3039.08,3077.08,
EU0009658145D1,2014-02-12,3084.26,3109.26,3081.74,3094.89,
EU0009658145D1,2014-02-13,3088.58,3099.36,3063.16,3097.95,
EU0009658145D1,2014-02-14,3100.8,3123.66,3094.42,3119.06,
EU0009658145D1,2014-02-17,3121.04,3130.06,3112.53,3118.91,
EU0009658145D1,2014-02-18,3122.36,3124.83,3096.27,3117.44,
EU0009658145D1,2014-02-19,3112.49,3132.47,3096.48,3120.8,
EU0009658145D1,2014-02-20,3096.03,3121.59,3079.46,3121.59,
EU0009658145D1,2014-02-21,3129.25,3134.64,3113.56,3131.67,
EU0009658145D1,2014-02-24,3130.87,3157.31,3120.45,3157.31,
EU0009658145D1,2014-02-25,3150.05,3159.28,3133.98,3157.48,
EU0009658145D1,2014-02-26,3157.72,3162.95,3135.03,3148.19,
EU0009658145D1,2014-02-27,3147.57,3151.16,3105.58,3134.94,
EU0009658145D1,2014-02-28,3139.21,3150.15,3115.03,3149.23,
EU0009658145D1,2014-03-03,3124.81,3124.81,3053.85,3053.99,
EU0009658145D1,2014-03-04,3081.59,3136.51,3081.59,3136.33,
EU0009658145D1,2014-03-05,3131.54,3145.79,3123.98,3135.97,
EU0009658145D1,2014-03-06,3146.7,3158.15,3134.07,3144.53,
EU0009658145D1,2014-03-07,3144.83,3151.24,3094.12,3095.31,
EU0009658145D1,2014-03-10,3093.62,3126.62,3074.4,3092.79,
EU0009658145D1,2014-03-11,3099.84,3117.91,3085.73,3092.55,
EU0009658145D1,2014-03-12,3080.01,3080.58,3043.57,3065.46,
EU0009658145D1,2014-03-13,3068.66,3077.04,3019.54,3019.54,
EU0009658145D1,2014-03-14,3006.38,3015.53,2971.47,3004.64,
EU0009658145D1,2014-03-17,3003.67,3052.86,3001.7,3049.19,
EU0009658145D1,2014-03-18,3045.8,3096.29,3029.12,3073.75,
EU0009658145D1,2014-03-19,3075.17,3089.3,3062.51,3076.36,
EU0009658145D1,2014-03-20,3058.21,3089.15,3040.44,3088.9,
EU0009658145D1,2014-03-21,3089.09,3110.39,3086.26,3096.49,
EU0009658145D1,2014-03-24,3092.56,3098.22,3046.83,3052.91,
EU0009658145D1,2014-03-25,3059.23,3104.71,3059.23,3096.64,
EU0009658145D1,2014-03-26,3102.97,3140.31,3102.97,3130.17,
EU0009658145D1,2014-03-27,3124.15,3137.87,3116.04,3133.75,
EU0009658145D1,2014-03-28,3140.65,3172.43,3140.65,3172.43,
EU0009658145D1,2014-03-31,3181.35,3185.68,3159.75,3161.6,
EU0009658145D1,2014-04-01,3169.49,3194.67,3169.06,3186.34,
EU0009658145D1,2014-04-02,3188.91,3195.14,3182.4,3187.45,
EU0009658145D1,2014-04-03,3190.64,3220.3,3183,3206.76,
EU0009658145D1,2014-04-04,3209.81,3239.14,3205.15,3230.33,
EU0009658145D1,2014-04-07,3217.83,3218.95,3184.06,3185.97,
EU0009658145D1,2014-04-08,3190.24,3192.42,3146.9,3177.66,
EU0009658145D1,2014-04-09,3179.52,3194.62,3174.1,3182.79,
EU0009658145D1,2014-04-10,3189.62,3196.69,3150.47,3152.86,
EU0009658145D1,2014-04-11,3137.66,3138.24,3096.47,3116.54,
EU0009658145D1,2014-04-14,3108.65,3131.57,3083.43,3131.57,
EU0009658145D1,2014-04-15,3130.15,3139.66,3091.19,3091.52,
EU0009658145D1,2014-04-16,3116.46,3139.26,3113.47,3139.26,
EU0009658145D1,2014-04-17,3140.12,3156.64,3121.82,3155.81,
EU0009658145D1,2014-04-22,3161.69,3201.25,3157.4,3199.69,
EU0009658145D1,2014-04-23,3197.39,3198.6,3175.22,3175.97,
EU0009658145D1,2014-04-24,3188.38,3206.8,3150.79,3189.81,
EU0009658145D1,2014-04-25,3179.34,3179.34,3137.21,3147.4,
EU0009658145D1,2014-04-28,3155.32,3177.94,3151.72,3165.84,
EU0009658145D1,2014-04-29,3168.6,3212.51,3168.6,3208.68,
EU0009658145D1,2014-04-30,3201.12,3204.76,3186.96,3198.39,
EU0009658145D1,2014-05-02,3194.01,3199.45,3171.67,3177.89,
EU0009658145D1,2014-05-05,3171.18,3173.51,3129.7,3171.29,
EU0009658145D1,2014-05-06,3176.29,3183.49,3141.82,3149.79,
EU0009658145D1,2014-05-07,3137.35,3167.86,3129.08,3159.67,
EU0009658145D1,2014-05-08,3165.72,3204.3,3153.03,3204.3,
EU0009658145D1,2014-05-09,3199.22,3199.22,3174.12,3184.09,
EU0009658145D1,2014-05-12,3184.44,3211.32,3181.59,3206.97,
EU0009658145D1,2014-05-13,3211.19,3218.36,3202.21,3211.78,
EU0009658145D1,2014-05-14,3213.12,3213.46,3199.39,3210.42,
EU0009658145D1,2014-05-15,3211.24,3224.29,3159.15,3163.22,
EU0009658145D1,2014-05-16,3158.33,3175.25,3142.85,3172.72,
EU0009658145D1,2014-05-19,3169.26,3174.57,3134.76,3169.9,
EU0009658145D1,2014-05-20,3166.87,3175.8,3155.63,3163.93,
EU0009658145D1,2014-05-21,3156.91,3190.23,3143.56,3187.08,
EU0009658145D1,2014-05-22,3189.03,3192.57,3171.77,3187.63,
EU0009658145D1,2014-05-23,3189.08,3205.01,3178.56,3203.28,
EU0009658145D1,2014-05-26,3211.26,3240.39,3211.26,3240.39,
EU0009658145D1,2014-05-27,3235.87,3249.69,3230.58,3244.28,
EU0009658145D1,2014-05-28,3242.16,3246.24,3233.37,3246.24,
EU0009658145D1,2014-05-29,3245.54,3250.34,3235.87,3244.66,
EU0009658145D1,2014-05-30,3238.97,3249.05,3233.86,3244.6,
EU0009658145D1,2014-06-02,3247.54,3256,3236.53,3247.8,
EU0009658145D1,2014-06-03,3247.27,3251.64,3233.08,3241.04,
EU0009658145D1,2014-06-04,3236.02,3243,3217.87,3237.93,
EU0009658145D1,2014-06-05,3239.64,3291.89,3227.85,3267.05,
EU0009658145D1,2014-06-06,3267.05,3297.51,3262.76,3294.28,
EU0009658145D1,2014-06-09,3296.78,3305.48,3289.19,3305.26,
EU0009658145D1,2014-06-10,3305.17,3314.67,3298.47,3313.8,
EU0009658145D1,2014-06-11,3311.02,3311.02,3285.15,3289.09,
EU0009658145D1,2014-06-12,3289.57,3299.32,3277.36,3284.28,
EU0009658145D1,2014-06-13,3282,3291.5,3254.53,3282.84,
EU0009658145D1,2014-06-16,3276.33,3278.6,3259.82,3261.42,
EU0009658145D1,2014-06-17,3268.56,3284.73,3256.2,3275.33,
EU0009658145D1,2014-06-18,3278.2,3289.09,3275.83,3279.2,
EU0009658145D1,2014-06-19,3299.81,3325.5,3299.81,3314.8,
EU0009658145D1,2014-06-20,3311.87,3324.2,3302.3,3302.36,
EU0009658145D1,2014-06-23,3301.18,3302.9,3270.11,3282.58,
EU0009658145D1,2014-06-24,3289.07,3294.69,3275.79,3284.81,
EU0009658145D1,2014-06-25,3272.49,3274.92,3243.25,3252.31,
EU0009658145D1,2014-06-26,3255.69,3261.38,3215.72,3233.19,
EU0009658145D1,2014-06-27,3237.16,3248.93,3221.04,3227.85,
EU0009658145D1,2014-06-30,3230.28,3247.34,3211.5,3228.24,
EU0009658145D1,2014-07-01,3234.74,3258.93,3234.3,3258.71,
EU0009658145D1,2014-07-02,3257.88,3265.69,3243.04,3252.25,
EU0009658145D1,2014-07-03,3251.63,3289.82,3246.38,3289.75,
EU0009658145D1,2014-07-04,3286.07,3286.07,3270.17,3270.47,
EU0009658145D1,2014-07-07,3264.21,3269.32,3230.92,3230.92,
EU0009658145D1,2014-07-08,3236.4,3239.82,3184.38,3184.38,
EU0009658145D1,2014-07-09,3189.94,3206.47,3185.2,3203.1,
EU0009658145D1,2014-07-10,3201.72,3201.72,3132.87,3150.59,
EU0009658145D1,2014-07-11,3157.35,3174.16,3143.95,3157.05,
EU0009658145D1,2014-07-14,3161.4,3190.47,3161.4,3185.86,
EU0009658145D1,2014-07-15,3180.5,3183.85,3150.56,3153.75,
EU0009658145D1,2014-07-16,3164.24,3203.48,3164.24,3202.94,
EU0009658145D1,2014-07-17,3190.23,3193.42,3154.88,3157.82,
EU0009658145D1,2014-07-18,3149.18,3164.21,3132.12,3164.21,
EU0009658145D1,2014-07-21,3165.02,3165.02,3130.84,3137.06,
EU0009658145D1,2014-07-22,3147.47,3191.54,3147.47,3189.22,
EU0009658145D1,2014-07-23,3183.19,3209.5,3178.41,3193.13,
EU0009658145D1,2014-07-24,3190.22,3223.88,3170.04,3220.07,
EU0009658145D1,2014-07-25,3213.23,3220.49,3165.77,3174.99,
EU0009658145D1,2014-07-28,3183.03,3189.44,3147.85,3171.55,
EU0009658145D1,2014-07-29,3176.1,3206.06,3163.69,3190.54,
EU0009658145D1,2014-07-30,3184.79,3210.67,3163.63,3169.23,
EU0009658145D1,2014-07-31,3174.4,3178.76,3109.26,3115.51,
EU0009658145D1,2014-08-01,3118.83,3118.83,3064.6,3072.57,
EU0009658145D1,2014-08-04,3082.59,3094.91,3061.85,3070.46,
EU0009658145D1,2014-08-05,3080.8,3095.13,3061.28,3072.2,
EU0009658145D1,2014-08-06,3062.21,3062.21,3018.26,3050.37,
EU0009658145D1,2014-08-07,3049.41,3060.37,3008.33,3012.88,
EU0009658145D1,2014-08-08,3001.42,3025.66,2977.52,3006.83,
EU0009658145D1,2014-08-11,3019.44,3053.52,3019.44,3047.56,
EU0009658145D1,2014-08-12,3042.79,3051.24,3017.64,3023.77,
EU0009658145D1,2014-08-13,3032.35,3062.24,3032.35,3056.17,
EU0009658145D1,2014-08-14,3048.67,3072.27,3032.05,3058.16,
EU0009658145D1,2014-08-15,3063.28,3093.74,3028.49,3033.52,
EU0009658145D1,2014-08-18,3056.65,3081.71,3056.65,3073.45,
EU0009658145D1,2014-08-19,3079.12,3095.17,3079.12,3091.11,
EU0009658145D1,2014-08-20,3086.31,3092.15,3065.16,3083.5,
EU0009658145D1,2014-08-21,3085.71,3124.56,3075.57,3124.56,
EU0009658145D1,2014-08-22,3123.9,3127.8,3084.02,3098.5,
EU0009658145D1,2014-08-25,3123.56,3165.47,3123.56,3165.47,
EU0009658145D1,2014-08-26,3160.37,3198.74,3151.78,3197.54,
EU0009658145D1,2014-08-27,3194.06,3202.85,3182.48,3194.45,
EU0009658145D1,2014-08-28,3190.85,3191.46,3154.72,3164.44,
EU0009658145D1,2014-08-29,3171.7,3186.16,3139.1,3172.63,
EU0009658145D1,2014-09-01,3175.56,3182,3158.27,3175.05,
EU0009658145D1,2014-09-02,3180.89,3198.77,3174.88,3180.29,
EU0009658145D1,2014-09-03,3190.74,3233.99,3190.74,3218.84,
EU0009658145D1,2014-09-04,3209.1,3286.59,3201.44,3277.25,
EU0009658145D1,2014-09-05,3275.66,3284.83,3258.59,3275.25,
EU0009658145D1,2014-09-08,3276.2,3278.56,3255.32,3267.54,
EU0009658145D1,2014-09-09,3260.34,3268.24,3242.07,3245.43,
EU0009658145D1,2014-09-10,3241.34,3248.02,3225.68,3244.16,
EU0009658145D1,2014-09-11,3252.39,3255.12,3216.27,3237.76,
EU0009658145D1,2014-09-12,3243.27,3245.07,3221.19,3235.07,
EU0009658145D1,2014-09-15,3228.67,3239.76,3219.8,3231.7,
EU0009658145D1,2014-09-16,3229.17,3229.17,3206.71,3221.73,
EU0009658145D1,2014-09-17,3233.43,3246.01,3229.45,3237.44,
EU0009658145D1,2014-09-18,3239.23,3273.44,3236.96,3271.37,
EU0009658145D1,2014-09-19,3287.3,3301.15,3266.62,3273.25,
EU0009658145D1,2014-09-22,3262.52,3274.36,3252.73,3257.48,
EU0009658145D1,2014-09-23,3253,3253,3201.84,3205.93,
EU0009658145D1,2014-09-24,3209.62,3245.04,3192.01,3244.01,
EU0009658145D1,2014-09-25,3242.07,3259.23,3192.75,3202.31,
EU0009658145D1,2014-09-26,3205.34,3231.27,3188.39,3219.58,
EU0009658145D1,2014-09-29,3218.39,3223.07,3167.46,3186.95,
EU0009658145D1,2014-09-30,3199.44,3236.59,3191.8,3225.93,
EU0009658145D1,2014-10-01,3217.81,3236.58,3188.86,3195.08,
EU0009658145D1,2014-10-02,3190.03,3197.45,3106.42,3106.42,
EU0009658145D1,2014-10-03,3125.27,3140.13,3116.73,3133.37,
EU0009658145D1,2014-10-06,3149.62,3169.86,3133.71,3138.67,
EU0009658145D1,2014-10-07,3128.89,3128.89,3081.8,3082.1,
EU0009658145D1,2014-10-08,3073.47,3087.11,3043.83,3053.31,
EU0009658145D1,2014-10-09,3071.34,3090.45,3028.32,3042.45,
EU0009658145D1,2014-10-10,3030.52,3034.87,2987,2991.5,
EU0009658145D1,2014-10-13,2970.21,3017.25,2963.92,2998.32,
EU0009658145D1,2014-10-14,2982.95,3008.93,2947.49,3000.99,
EU0009658145D1,2014-10-15,3001.05,3005.38,2888.94,2892.55,
EU0009658145D1,2014-10-16,2911.14,2926.82,2789.63,2874.65,
EU0009658145D1,2014-10-17,2880.14,2966.15,2872.53,2962.24,
EU0009658145D1,2014-10-20,2957.24,2957.24,2907.46,2927.3,
EU0009658145D1,2014-10-21,2918.4,2991.99,2906.04,2991.46,
EU0009658145D1,2014-10-22,2995.06,3008.81,2971.89,3008.53,
EU0009658145D1,2014-10-23,2999.63,3051.49,2972.11,3044.3,
EU0009658145D1,2014-10-24,3033.58,3043.94,3016.48,3030.37,
EU0009658145D1,2014-10-27,3052.23,3062.04,2976.29,2998.84,
EU0009658145D1,2014-10-28,3018.21,3043.15,3012.57,3036.15,
EU0009658145D1,2014-10-29,3044.52,3052.43,3017.54,3022.42,
EU0009658145D1,2014-10-30,3030.76,3049.96,2965.57,3035.9,
EU0009658145D1,2014-10-31,3067.58,3120.19,3064.63,3113.32,
EU0009658145D1,2014-11-03,3107.8,3117.04,3075.6,3082.32,
EU0009658145D1,2014-11-04,3077.04,3098.24,3028.33,3034.24,
EU0009658145D1,2014-11-05,3059.12,3094.79,3046.64,3091.54,
EU0009658145D1,2014-11-06,3081.64,3142.6,3067.6,3102.07,
EU0009658145D1,2014-11-07,3106.84,3111.41,3043.43,3064.92,
EU0009658145D1,2014-11-10,3060.98,3094.7,3050.38,3094.6,
EU0009658145D1,2014-11-11,3096.97,3118.49,3090.98,3104.59,
EU0009658145D1,2014-11-12,3096.24,3099.65,3042.76,3047.3,
EU0009658145D1,2014-11-13,3059.85,3078.15,3026.41,3056.8,
EU0009658145D1,2014-11-14,3064.32,3068.43,3031.25,3059.99,
EU0009658145D1,2014-11-17,3044.81,3093.88,3031.26,3084.79,
EU0009658145D1,2014-11-18,3087.63,3124.48,3085.19,3120.42,
EU0009658145D1,2014-11-19,3121.21,3140.38,3110.92,3123.12,
EU0009658145D1,2014-11-20,3120.76,3120.9,3075.55,3102.21,
EU0009658145D1,2014-11-21,3107.05,3195.4,3107.05,3194.22,
EU0009658145D1,2014-11-24,3197.53,3236.24,3193.38,3211.7,
EU0009658145D1,2014-11-25,3210.67,3248.18,3207.2,3226.15,
EU0009658145D1,2014-11-26,3228.05,3243.89,3217.33,3226.08,
EU0009658145D1,2014-11-27,3228.84,3248.91,3222.85,3244.92,
EU0009658145D1,2014-11-28,3241.45,3250.93,3223.11,3250.93,
EU0009658145D1,2014-12-01,3228.68,3240.09,3213.46,3232.91,
EU0009658145D1,2014-12-02,3241.04,3261.69,3223.44,3238.35,
EU0009658145D1,2014-12-03,3238.94,3257.71,3235.67,3247.72,
EU0009658145D1,2014-12-04,3253.89,3273,3186.06,3191.25,
EU0009658145D1,2014-12-05,3210.22,3278.97,3210.22,3277.38,
EU0009658145D1,2014-12-08,3266.9,3272.79,3247.99,3247.99,
EU0009658145D1,2014-12-09,3229.21,3229.21,3162.48,3162.77,
EU0009658145D1,2014-12-10,3171.35,3199.17,3140.2,3150.95,
EU0009658145D1,2014-12-11,3146.65,3176.87,3131.36,3159.11,
EU0009658145D1,2014-12-12,3146.07,3146.07,3064.35,3067.32,
EU0009658145D1,2014-12-15,3063.76,3093.98,2980.9,2982.9,
EU0009658145D1,2014-12-16,2994.06,3050.79,2921.73,3049.99,
EU0009658145D1,2014-12-17,3021.16,3065.8,3004.2,3051.99,
EU0009658145D1,2014-12-18,3080.46,3153.77,3080.46,3153.77,
EU0009658145D1,2014-12-19,3170.86,3182.36,3111.37,3141.28,
EU0009658145D1,2014-12-22,3150.31,3176.33,3141.17,3154.91,
EU0009658145D1,2014-12-23,3162.27,3192.47,3151.97,3192.47,
EU0009658145D1,2014-12-29,3188.5,3188.5,3131.87,3185.17,
EU0009658145D1,2014-12-30,3171.2,3171.2,3135.95,3135.95,
EU0009658145D1,2015-01-02,3169.75,3177.04,3114.76,3139.44,
EU0009658145D1,2015-01-05,3126.81,3150.09,3020.15,3023.14,
EU0009658145D1,2015-01-06,3033.44,3061.19,2998.53,3007.91,
EU0009658145D1,2015-01-07,3019.47,3055.87,3002.78,3026.79,
EU0009658145D1,2015-01-08,3051.26,3139.92,3051.26,3135.08,
EU0009658145D1,2015-01-09,3128.42,3128.42,3021.23,3042.9,
EU0009658145D1,2015-01-12,3055.66,3096.91,3033.34,3084.18,
EU0009658145D1,2015-01-13,3069.82,3146.54,3065.37,3133.86,
